4016,西汉建国之初国力疲弱不得不对匈奴实行政策将宗室子女嫁给匈奴首领单于并送给匈奴大量粮食和布匹 和亲政策
4020,请根据所学完成下列图示中的 A北魏
4045,“魏晋时期南方的水稻栽培技术得到提高出现了一年三熟即冬种春熟、春种夏熟、秋种冬熟使水稻的粮食产量大幅提高”这段材料反映的内容可以概括为 江南农业发展迅速
4047,张謇是近代史上著名的实业家一生都在坚持走实业救国道路下面材料能作为张謇创办实业的直接证据的是（填写字母） BD，出现其他选项不得分。
4116,根据所学知识构建知识框架①；②；③ ①文艺复兴（1分）；②君主立宪制（1分）；③美国独立战争（1分）。
4143,将正确的名称填写在下图的方框中 丞相
4224,阅读材料判断下列西欧封建制度相关资料的适用性并说明理由材料一欧洲等级制度示意图这段材料适用于论述：理由：材料二法国洛特省圣西尔拉波皮耶的庄园这段材料适用于论述：理由 材料一适用于论述西欧封建制度其核心为封君封臣制形成了贵族等级制度；材料二适用于论证西欧封建制度的经济基础就是庄园经济。言之有理即可各得2分。
4281,伟大的开端五四爱国运动爆发于年运动的中心先是在后转移到上海；五四爱国运动标志着中国革命的开始 1919年；北京；新民主主义。
4290,将正确的名称填写在下图的方框中 丞相
4379,同学们准备举办一次“百年屈辱勿忘国耻”的主题班会他们搜集了一些资料请将同学们搜集到的历史名词和历史表述按同一标准进行分类：①鸦片战争②《马关条约》③甲午中日战争④中国开始逐步沦为半殖民地半封建社会⑤八国联军侵华战争⑥中国半殖民地化的程度大大加深⑦《辛丑条约》⑧中国完全沦为半殖民地半封建社会⑨《南京条约》ABC 两种选择：第一种：A侵华战争+B条约+C影响第二种：ABC分别每一次战争条约影响A①③⑤B②⑦⑨C④⑥⑧或A①⑨④B③②⑥C⑤⑦⑧
4380,请根据所学完成下列图示中的 A北魏
4469,中国古代的开放与交流历史上把汉朝时从长安出发横穿欧亚的陆上通道称为；唐玄宗时接受日本学问僧的请求而东渡日本弘扬佛法的著名高僧是；明朝时下西洋是世界航海史上的壮举 丝绸之路；鉴真；郑和
4492,洋务派初期的口号是；19世纪70年代又提出是；1872年在上海成立这是当时中国规模最大的民营企业 自强；求富；轮船招商局
4495,第一次燃遍全球的战火第一次世界大战爆发前在欧洲缔约结盟的狂潮中德国、奥匈帝国和意大利形成的军事集团是而英国、法国和俄国形成的军事集团是；第一次世界大战中最残酷的战役是战役双方共伤亡70多万人 三国同盟；三国协约；凡尔登战役。
4502,现代欧洲走向统一对国际格局影响重大1967年成立了组织1993年成立了组织并逐步使用单一的货币有利于经济发展 欧洲共同体；欧洲联盟；欧元
4527,阅读材料回答问题：材料：古代印度的种姓制度其实是阶级差别的一种形式在四种姓中间包含奴隶主与奴隶这两大阶级的阶级关系作为奴隶主阶级的主要由婆罗门与刹帝利这两种种姓中的人组成另外从吠舍种姓中间分化出来的一部分大商人吠舍他们是新兴的奴隶主自然也应列入奴隶主阶级作为奴隶阶级的主要是从首陀罗种姓和下层吠舍种姓中间分化出来的根据材料古代印度的种姓制度不只是宗教信仰的产物它实质上是 古印度奴隶主阶级统治劳动人民的工具。
4530,中国古代的思想文化春秋战国时期“诸子百家”在治理国家的问题上有不同的思想主张其中主张以“德”教化人民以“礼”治国的学派是；我国历史上第一部纪传体通史是《》；主持编写我国第一部编年体通史巨著的北宋史学家是 儒家；《史记》；司马光。
4539,清朝疆域图（1）读图写出疆界：西跨西北达北接西伯利亚西南达喜马拉雅山脉东北到黑龙江以北的和岛东临洋东南到及其附属岛屿包括、等南至南海诸岛 葱岭巴勒喀什池外兴安岭库页岛太平洋台湾钓鱼岛赤尾屿。
4577,隋唐时期创立的科举制度使盛唐社会焕发出生机蓬勃的活力隋唐时期科举中常设的主要科目有和到明清时期科举成为钳制人们思想的工具科举考试只许在范围内命题完全脱离生活实际 明经；进士；四书五经
4581,将正确的名称填写在下图的方框中 丞相
4782,“魏晋时期南方的水稻栽培技术得到提高出现了一年三熟即冬种春熟、春种夏熟、秋种冬熟使水稻的粮食产量大幅提高”这段材料反映的内容可以概括为 江南农业发展迅速
4802,①唐朝发明大大提高了耕作的效率和质量的生产工具是②唐朝闻名中外造型精美色彩亮丽的陶瓷是③与云冈石窟、龙门石窟齐名的是甘肃敦煌的⑤宋太祖为加强控制在各州府设置以分知州的权力⑥宋朝从越南引进成熟早、抗旱力强的水稻是⑦北宋著名史学家司马光主持编写的编年体通史是 曲辕犁唐三彩莫高窟通判占城稻资治通鉴
4900,中国古代科技技术和发明在世界享有盛誉殷墟出土的是目前世界上已发现的最大青铜器纸的发明是中国对世界文明的重大贡献前期中国发明了纸在总结前人造纸的经验上改进造纸术提高了纸的产量和质量 司母戊鼎；西汉；蔡伦
